path,label,label_name,group,part,split
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/9.jpg,1,fine,fine_grained/9,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/90.JPG,1,fine,fine_grained/90,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/91.JPG,1,fine,fine_grained/91,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/92.JPG,1,fine,fine_grained/92,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/92_.jpg,1,fine,fine_grained/92,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/93.JPG,1,fine,fine_grained/93,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/94.JPG,1,fine,fine_grained/94,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/95.JPG,1,fine,fine_grained/95,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/96.JPG,1,fine,fine_grained/96,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/97.JPG,1,fine,fine_grained/97,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/98.JPG,1,fine,fine_grained/98,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/99.JPG,1,fine,fine_grained/99,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/9_.jpg,1,fine,fine_grained/9,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0464.JPG,1,fine,fine_grained/dscn0464,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0466.JPG,1,fine,fine_grained/dscn0466,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0475.JPG,1,fine,fine_grained/dscn0475,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0476.JPG,1,fine,fine_grained/dscn0476,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0614.JPG,1,fine,fine_grained/dscn0614,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0615.JPG,1,fine,fine_grained/dscn0615,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0617.JPG,1,fine,fine_grained/dscn0617,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0618.JPG,1,fine,fine_grained/dscn0618,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0629.JPG,1,fine,fine_grained/dscn0629,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0646.JPG,1,fine,fine_grained/dscn0646,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0671.JPG,1,fine,fine_grained/dscn0671,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0673.JPG,1,fine,fine_grained/dscn0673,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0684.JPG,1,fine,fine_grained/dscn0684,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN0997.JPG,1,fine,fine_grained/dscn0997,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1005.JPG,1,fine,fine_grained/dscn1005,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1006.JPG,1,fine,fine_grained/dscn1006,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1007.JPG,1,fine,fine_grained/dscn1007,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1008.JPG,1,fine,fine_grained/dscn1008,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1011.JPG,1,fine,fine_grained/dscn1011,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1012.JPG,1,fine,fine_grained/dscn1012,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1040.JPG,1,fine,fine_grained/dscn1040,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1041.JPG,1,fine,fine_grained/dscn1041,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1043.JPG,1,fine,fine_grained/dscn1043,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1044.JPG,1,fine,fine_grained/dscn1044,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1045.JPG,1,fine,fine_grained/dscn1045,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1050.JPG,1,fine,fine_grained/dscn1050,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1052.JPG,1,fine,fine_grained/dscn1052,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1057.JPG,1,fine,fine_grained/dscn1057,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1070.JPG,1,fine,fine_grained/dscn1070,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1071.JPG,1,fine,fine_grained/dscn1071,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1072.JPG,1,fine,fine_grained/dscn1072,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1076.JPG,1,fine,fine_grained/dscn1076,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1077.JPG,1,fine,fine_grained/dscn1077,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1090.JPG,1,fine,fine_grained/dscn1090,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1204.JPG,1,fine,fine_grained/dscn1204,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1205.JPG,1,fine,fine_grained/dscn1205,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1208.JPG,1,fine,fine_grained/dscn1208,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1209.JPG,1,fine,fine_grained/dscn1209,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1211.JPG,1,fine,fine_grained/dscn1211,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1212.JPG,1,fine,fine_grained/dscn1212,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1222.JPG,1,fine,fine_grained/dscn1222,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1377.JPG,1,fine,fine_grained/dscn1377,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1380.JPG,1,fine,fine_grained/dscn1380,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1382.JPG,1,fine,fine_grained/dscn1382,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1388.JPG,1,fine,fine_grained/dscn1388,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1412.JPG,1,fine,fine_grained/dscn1412,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1414.JPG,1,fine,fine_grained/dscn1414,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1450.JPG,1,fine,fine_grained/dscn1450,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1451.JPG,1,fine,fine_grained/dscn1451,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1452.JPG,1,fine,fine_grained/dscn1452,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1453.JPG,1,fine,fine_grained/dscn1453,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1468.JPG,1,fine,fine_grained/dscn1468,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1511.JPG,1,fine,fine_grained/dscn1511,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1512.JPG,1,fine,fine_grained/dscn1512,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1521.JPG,1,fine,fine_grained/dscn1521,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1529.JPG,1,fine,fine_grained/dscn1529,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1531.JPG,1,fine,fine_grained/dscn1531,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1537.JPG,1,fine,fine_grained/dscn1537,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1538.JPG,1,fine,fine_grained/dscn1538,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1539.JPG,1,fine,fine_grained/dscn1539,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1542.JPG,1,fine,fine_grained/dscn1542,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1552.JPG,1,fine,fine_grained/dscn1552,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1565.JPG,1,fine,fine_grained/dscn1565,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1577.JPG,1,fine,fine_grained/dscn1577,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1614.JPG,1,fine,fine_grained/dscn1614,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1738.JPG,1,fine,fine_grained/dscn1738,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1747.JPG,1,fine,fine_grained/dscn1747,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1759.JPG,1,fine,fine_grained/dscn1759,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1760.JPG,1,fine,fine_grained/dscn1760,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1780.JPG,1,fine,fine_grained/dscn1780,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1784.JPG,1,fine,fine_grained/dscn1784,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1785.JPG,1,fine,fine_grained/dscn1785,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1786.JPG,1,fine,fine_grained/dscn1786,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1787.JPG,1,fine,fine_grained/dscn1787,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1813.JPG,1,fine,fine_grained/dscn1813,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1964.JPG,1,fine,fine_grained/dscn1964,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1965.JPG,1,fine,fine_grained/dscn1965,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1972.JPG,1,fine,fine_grained/dscn1972,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1974.JPG,1,fine,fine_grained/dscn1974,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1978.JPG,1,fine,fine_grained/dscn1978,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1981.JPG,1,fine,fine_grained/dscn1981,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1982.JPG,1,fine,fine_grained/dscn1982,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1984.JPG,1,fine,fine_grained/dscn1984,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1986.JPG,1,fine,fine_grained/dscn1986,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN1987.JPG,1,fine,fine_grained/dscn1987,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2008.JPG,1,fine,fine_grained/dscn2008,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2331.JPG,1,fine,fine_grained/dscn2331,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2355.JPG,1,fine,fine_grained/dscn2355,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2544.JPG,1,fine,fine_grained/dscn2544,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2551.JPG,1,fine,fine_grained/dscn2551,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2904.JPG,1,fine,fine_grained/dscn2904,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2932.JPG,1,fine,fine_grained/dscn2932,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2935.JPG,1,fine,fine_grained/dscn2935,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN2960.JPG,1,fine,fine_grained/dscn2960,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3132.JPG,1,fine,fine_grained/dscn3132,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3135.JPG,1,fine,fine_grained/dscn3135,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3195.JPG,1,fine,fine_grained/dscn3195,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3196.JPG,1,fine,fine_grained/dscn3196,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3200.JPG,1,fine,fine_grained/dscn3200,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3207.JPG,1,fine,fine_grained/dscn3207,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3254.JPG,1,fine,fine_grained/dscn3254,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3265.JPG,1,fine,fine_grained/dscn3265,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3266.JPG,1,fine,fine_grained/dscn3266,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3341 — копия.JPG,1,fine,fine_grained/dscn3341 — копия,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3342 — копия.JPG,1,fine,fine_grained/dscn3342 — копия,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3358 — копия.JPG,1,fine,fine_grained/dscn3358 — копия,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3361 — копия.JPG,1,fine,fine_grained/dscn3361 — копия,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3362 — копия.JPG,1,fine,fine_grained/dscn3362 — копия,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3388 — копия.JPG,1,fine,fine_grained/dscn3388 — копия,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3444.JPG,1,fine,fine_grained/dscn3444,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3447.JPG,1,fine,fine_grained/dscn3447,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3475.JPG,1,fine,fine_grained/dscn3475,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3499.JPG,1,fine,fine_grained/dscn3499,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3511.JPG,1,fine,fine_grained/dscn3511,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3515.JPG,1,fine,fine_grained/dscn3515,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3516.JPG,1,fine,fine_grained/dscn3516,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3519.JPG,1,fine,fine_grained/dscn3519,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3522.JPG,1,fine,fine_grained/dscn3522,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3532.JPG,1,fine,fine_grained/dscn3532,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3533.JPG,1,fine,fine_grained/dscn3533,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN3573.JPG,1,fine,fine_grained/dscn3573,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4244.JPG,1,fine,fine_grained/dscn4244,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4262.JPG,1,fine,fine_grained/dscn4262,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4270.JPG,1,fine,fine_grained/dscn4270,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4273.JPG,1,fine,fine_grained/dscn4273,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4277.JPG,1,fine,fine_grained/dscn4277,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4282.JPG,1,fine,fine_grained/dscn4282,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4297.JPG,1,fine,fine_grained/dscn4297,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4298.JPG,1,fine,fine_grained/dscn4298,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4299.JPG,1,fine,fine_grained/dscn4299,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4300.JPG,1,fine,fine_grained/dscn4300,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4301.JPG,1,fine,fine_grained/dscn4301,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4302.JPG,1,fine,fine_grained/dscn4302,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4314.JPG,1,fine,fine_grained/dscn4314,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4315.JPG,1,fine,fine_grained/dscn4315,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4316.JPG,1,fine,fine_grained/dscn4316,ore_photos_by_grade_part2,holdout
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4320.JPG,1,fine,fine_grained/dscn4320,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4322.JPG,1,fine,fine_grained/dscn4322,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4330.JPG,1,fine,fine_grained/dscn4330,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4335.JPG,1,fine,fine_grained/dscn4335,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4337.JPG,1,fine,fine_grained/dscn4337,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4338.JPG,1,fine,fine_grained/dscn4338,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4340.JPG,1,fine,fine_grained/dscn4340,ore_photos_by_grade_part2,trainval
/Users/den1shh/Documents/nornickel/miners/data/ore_photos_by_grade_part2/fine_grained/DSCN4342.JPG,1,fine,fine_grained/dscn4342,ore_photos_by_grade_part2,trainval
